 22-05-17,00:00:47,Ch6,T. OVER
 22-05-17,00:01:47,Ch6,T. OVER
 22-05-17,00:02:47,Ch6,T. OVER
 22-05-17,00:03:48,Ch6,T. OVER
 22-05-17,00:04:48,Ch6,T. OVER
 22-05-17,00:05:48,Ch6,T. OVER
 22-05-17,00:06:48,Ch6,T. OVER
 22-05-17,00:07:48,Ch6,T. OVER
 22-05-17,00:08:48,Ch6,T. OVER
 22-05-17,00:09:48,Ch6,T. OVER
 22-05-17,00:10:48,Ch6,T. OVER
 22-05-17,00:11:49,Ch6,T. OVER
 22-05-17,00:12:49,Ch6,T. OVER
 22-05-17,00:13:49,Ch6,T. OVER
 22-05-17,00:14:49,Ch6,T. OVER
 22-05-17,00:15:49,Ch6,T. OVER
 22-05-17,00:16:50,Ch6,T. OVER
 22-05-17,00:17:50,Ch6,T. OVER
 22-05-17,00:18:50,Ch6,T. OVER
 22-05-17,00:19:50,Ch6,T. OVER
 22-05-17,00:20:50,Ch6,T. OVER
 22-05-17,00:21:50,Ch6,T. OVER
 22-05-17,00:22:51,Ch6,T. OVER
 22-05-17,00:23:51,Ch6,T. OVER
 22-05-17,00:24:51,Ch6,T. OVER
 22-05-17,00:25:51,Ch6,T. OVER
 22-05-17,00:26:51,Ch6,T. OVER
 22-05-17,00:27:52,Ch6,T. OVER
 22-05-17,00:28:52,Ch6,T. OVER
 22-05-17,00:29:52,Ch6,T. OVER
 22-05-17,00:30:52,Ch6,T. OVER
 22-05-17,00:31:52,Ch6,T. OVER
 22-05-17,00:32:52,Ch6,T. OVER
 22-05-17,00:33:52,Ch6,T. OVER
 22-05-17,00:34:52,Ch6,T. OVER
 22-05-17,00:35:53,Ch6,T. OVER
 22-05-17,00:36:53,Ch6,T. OVER
 22-05-17,00:37:53,Ch6,T. OVER
 22-05-17,00:38:53,Ch6,T. OVER
 22-05-17,00:39:53,Ch6,T. OVER
 22-05-17,00:40:54,Ch6,T. OVER
 22-05-17,00:41:54,Ch6,T. OVER
 22-05-17,00:42:54,Ch6,T. OVER
 22-05-17,00:43:54,Ch6,T. OVER
 22-05-17,00:44:54,Ch6,T. OVER
 22-05-17,00:45:54,Ch6,T. OVER
 22-05-17,00:46:54,Ch6,T. OVER
 22-05-17,00:47:54,Ch6,T. OVER
 22-05-17,00:48:54,Ch6,T. OVER
 22-05-17,00:49:55,Ch6,T. OVER
 22-05-17,00:50:55,Ch6,T. OVER
 22-05-17,00:51:55,Ch6,T. OVER
 22-05-17,00:52:55,Ch6,T. OVER
 22-05-17,00:53:55,Ch6,T. OVER
 22-05-17,00:54:56,Ch6,T. OVER
 22-05-17,00:55:56,Ch6,T. OVER
 22-05-17,00:56:56,Ch6,T. OVER
 22-05-17,00:57:56,Ch6,T. OVER
 22-05-17,00:58:56,Ch6,T. OVER
 22-05-17,00:59:57,Ch6,T. OVER
 22-05-17,01:00:57,Ch6,T. OVER
 22-05-17,01:01:57,Ch6,T. OVER
 22-05-17,01:02:57,Ch6,T. OVER
 22-05-17,01:03:57,Ch6,T. OVER
 22-05-17,01:04:57,Ch6,T. OVER
 22-05-17,01:05:57,Ch6,T. OVER
 22-05-17,01:06:57,Ch6,T. OVER
 22-05-17,01:07:58,Ch6,T. OVER
 22-05-17,01:08:58,Ch6,T. OVER
 22-05-17,01:09:58,Ch6,T. OVER
 22-05-17,01:10:58,Ch6,T. OVER
 22-05-17,01:11:58,Ch6,T. OVER
 22-05-17,01:12:58,Ch6,T. OVER
 22-05-17,01:13:58,Ch6,T. OVER
 22-05-17,01:14:58,Ch6,T. OVER
 22-05-17,01:15:59,Ch6,T. OVER
 22-05-17,01:16:59,Ch6,T. OVER
 22-05-17,01:17:59,Ch6,T. OVER
 22-05-17,01:18:59,Ch6,T. OVER
 22-05-17,01:20:00,Ch6,T. OVER
 22-05-17,01:21:00,Ch6,T. OVER
 22-05-17,01:22:00,Ch6,T. OVER
 22-05-17,01:23:00,Ch6,T. OVER
 22-05-17,01:24:00,Ch6,T. OVER
 22-05-17,01:25:00,Ch6,T. OVER
 22-05-17,01:26:01,Ch6,T. OVER
 22-05-17,01:27:01,Ch6,T. OVER
 22-05-17,01:28:01,Ch6,T. OVER
 22-05-17,01:29:01,Ch6,T. OVER
 22-05-17,01:30:01,Ch6,T. OVER
 22-05-17,01:31:01,Ch6,T. OVER
 22-05-17,01:32:02,Ch6,T. OVER
 22-05-17,01:33:02,Ch6,T. OVER
 22-05-17,01:34:02,Ch6,T. OVER
 22-05-17,01:35:02,Ch6,T. OVER
 22-05-17,01:36:02,Ch6,T. OVER
 22-05-17,01:37:02,Ch6,T. OVER
 22-05-17,01:38:02,Ch6,T. OVER
 22-05-17,01:39:03,Ch6,T. OVER
 22-05-17,01:40:03,Ch6,T. OVER
 22-05-17,01:41:03,Ch6,T. OVER
 22-05-17,01:42:03,Ch6,T. OVER
 22-05-17,01:43:03,Ch6,T. OVER
 22-05-17,01:44:04,Ch6,T. OVER
 22-05-17,01:45:04,Ch6,T. OVER
 22-05-17,01:46:04,Ch6,T. OVER
 22-05-17,01:47:04,Ch6,T. OVER
 22-05-17,01:48:04,Ch6,T. OVER
 22-05-17,01:49:04,Ch6,T. OVER
 22-05-17,01:50:05,Ch6,T. OVER
 22-05-17,01:51:05,Ch6,T. OVER
 22-05-17,01:52:05,Ch6,T. OVER
 22-05-17,01:53:05,Ch6,T. OVER
 22-05-17,01:54:06,Ch6,T. OVER
 22-05-17,01:55:06,Ch6,T. OVER
